Unnamed: 0,image,label,texts
4684,nonrumor_images/6e05a6dagw1etdu77unkzj207c07iaag.jpg|nonrumor_images/6e05a6dagw1etdu78jbwjj20aj095dg6.jpg,1,"The so -called ""Jinshan cousin"" transmitted in the early stage is Cai Hongjie, deputy secretary of the party committee of Shanyang Town."
4685,nonrumor_images/6e05a6dagw1etbxbux9ukj20ap077t9m.jpg|nonrumor_images/6e05a6dagw1etbxbvea35j20ax0a6my6.jpg|nonrumor_images/6e05a6dagw1etbxbw9a1dj20ar07qmy0.jpg|nonrumor_images/6e05a6dagw1etbxbwpm55j20ak0773zc.jpg,1,"The 18th Shanghai International Film Festival was held from June 13 to June 21, 2015. Jackie Chan, Fan Bingbing, Guo Fucheng, Liming, Liu Ye,"
4686,nonrumor_images/aafc85c3gw1ezwsww9zx6j20hs0vkdia.jpg|nonrumor_images/aafc85c3gw1ezwsx0ljv5j20o10g240n.jpg|nonrumor_images/aafc85c3gw1ezwsx12wtcj20o10g740c.jpg|nonrumor_images/aafc85c3gw1ezwsx1ugvgj20o10g540r.jpg|nonrumor_images/aafc85c3gw1ezwsx2ip25j20o10g2tb0.jpg|nonrumor_images/aafc85c3gw1ezwsx33l2pj20o10g4ac5.jpg|nonrumor_images/aafc85c3gw1ezwsx3vx3nj20o10g1ac8.jpg|nonrumor_images/aafc85c3gw1ezwsx4nh2kj20o10g2mz1.jpg|nonrumor_images/aafc85c3gw1ezwsx4sl3hj20o10g276g.jpg,1,##.What is your investment? Welcome to leave a message. Xiaocai will choose to publish in the next version of the FCC APP.(Financial Association | Securities Quick News APP used by the main institutions and private equity. Download address: O webpage link)
4687,nonrumor_images/7061c249gw1ezwqv7t26bj20c80850t8.jpg|nonrumor_images/7061c249gw1ezwqvcp6b3j208j064wek.jpg,1,"The Iranian court sentenced these people to death for ""conspiracy to subvert the regime and engage in the propaganda of anti-political power"""
4688,nonrumor_images/7061c249gw1ezwpni1iclj2096064wei.jpg|nonrumor_images/7061c249gw1ezwpnlbyjkj209306474a.jpg,1,"Zhang Xiang, chairman of the Wugang Co., Ltd., was exposed to be criminally detained for suspected bribery. Deng Qilin, Secretary of the Party Committee and Chairman of"
4689,nonrumor_images/7061c249gw1ezda8iti4ej20hp09zmyb.jpg|nonrumor_images/7061c249gw1ezda8gnbxrj20hk0a10tz.jpg|nonrumor_images/7061c249gw1ezda8j6vb2j20hg0a7jse.jpg,1,"[Article 3 of News Network on Saturday, December 26] How to do in the new normal:"
4690,nonrumor_images/7061c249gw1ezc4jt9561j20fr0b70uv.jpg|nonrumor_images/7061c249gw1ezc4kgce9zj20ft0bjq4n.jpg,1,"[News Broadcast on Friday, December 25] Latest progress in Shenzhen Landscape Rescue: Expansion, and constantly organize rescue day and night.The affected people were properly resettled."
4691,nonrumor_images/7061c249gw1ezc4bd1ebcj20ft0bbace.jpg|nonrumor_images/7061c249gw1ezc4cnklcsj20f20bjmyy.jpg|nonrumor_images/7061c249gw1ezc4dgn841j20fh090jst.jpg,1,"[News Broadcast on Friday, December 25] Shanxi: Practicing the ""three strict and three facts"" and practically changed the style.Guangdong: Heavy boxing governance ""is not an official."""
4692,nonrumor_images/7061c249gw1ezbz5e6ak8j20c808agms.jpg|nonrumor_images/7061c249gw1ezbz5fv1bej20c80do0u0.jpg,1,"Two car owners of Jiaozuo, Henan chose 66996 and 81888 two auspicious car numbers, but they were notified by the vehicle management institute. The reason was"
4693,nonrumor_images/7061c249gw1ezaw7trebvj20c80gcac9.jpg|nonrumor_images/7061c249gw1ezaw7wduxzj20c80jbjtt.jpg|nonrumor_images/7061c249gw1ezaw7qozkdj20c80800u0.jpg|nonrumor_images/7061c249gw1ezaw87z6hxj20c80g940i.jpg|nonrumor_images/7061c249gw1ezaw82vlz0j20c80gkdiw.jpg|nonrumor_images/7061c249gw1ezaw84ads8j20c80h0wgf.jpg|nonrumor_images/7061c249gw1ezaw82qb0vj20c80gimzn.jpg|nonrumor_images/7061c249gw1ezaw87qhgqj20c80getbi.jpg|nonrumor_images/7061c249gw1ezaw85vw3cj20c80g7ack.jpg,1,"The ""God Translation"" is also seen around Zhengzhou Railway Station, and the traffic signs are nearly half an error in English."
4694,nonrumor_images/7061c249gw1ezs6686ck4j20zk0jzq7d.jpg|nonrumor_images/7061c249gw1ezs668mdgij20qo0zkn0d.jpg|nonrumor_images/7061c249gw1ezs66judg2j20jl0ej0w3.jpg|nonrumor_images/7061c249gw1ezs66jwdaaj20j90auta7.jpg|nonrumor_images/7061c249gw1ezs66k1bgyj20io09uabu.jpg|nonrumor_images/7061c249gw1ezs6abpdj0j20l30eotdf.jpg,1,The commercial data application solution jointly launched by Lilida and Alibaba can help merchants realize the upgrade of data stores. Reporters from running the Internet of Things can track its smart building system and
4695,nonrumor_images/7061c249gw1ezwivank39j20n60fw777.jpg|nonrumor_images/7061c249gw1ezwiwc94ogj20nn0g5whp.jpg,1,"[Whale Video] CCTV Reprinted Hebei Satellite TV reported on the 12th that shareholders were fined 150,000.Affiliated CCTV link o web link link"
4696,nonrumor_images/7061c249gw1ezvxhe3k2qj20pc0zkn1e.jpg|nonrumor_images/7061c249gw1ezvxhem92tj20ow0zkwjg.jpg|nonrumor_images/7061c249gw1ezvxhffzfhj20ch0m80ur.jpg,1,The Kunlun Wanwei spent 93 million US dollars in GEM. GEM has received 60%of the world's largest homosexual social company.
4697,nonrumor_images/7061c249gw1ezr851gtotj20c8085jsc.jpg|nonrumor_images/7061c249gw1ezr854a0qgj20c8085jsh.jpg|nonrumor_images/7061c249gw1ezr857nltlj20c80853za.jpg|nonrumor_images/7061c249gw1ezr85a6t60j20c8085gml.jpg|nonrumor_images/7061c249gw1ezr85d86z0j20c8085dgs.jpg|nonrumor_images/7061c249gw1ezr85g1jpij20c8085dgz.jpg|nonrumor_images/7061c249gw1ezr85j4sofj20c8085my9.jpg|nonrumor_images/7061c249gw1ezr85ltg90j20c8085aay.jpg|nonrumor_images/7061c249gw1ezr85pkol7j20c8085gme.jpg,1,"Li Wen Shuai, 12, Henan Zhoukou, suffered from uremia. Changing the kidneys became the only hope for him to survive. In order to raise some cure"
4698,nonrumor_images/60718250jw1ezr1vgcf7cj20ci08cdh4.jpg|nonrumor_images/60718250jw1ezr1vnrf62j20go0go77r.jpg,1,"Tsinghua scholars said that there are indeed fake goods problems in China, but 90%of the number ""unrealistic"" In the past two or three decades, the Chinese government"
4699,nonrumor_images/7061c249gw1ezqpyuhrbpj20a6064mxd.jpg|nonrumor_images/7061c249gw1ezqpz6yugij20bd0bdwfk.jpg,1,Chinese shareholders: Shou Shou!The stock market is exploded!Iranian official: protest!The embassy was exploded!Three Fat: Long live!The hydrogen bomb fry!Chinese shareholders:  ! The stock market has exploded again!
4700,nonrumor_images/7061c249gw1ezq212yfvej20c808rjst.jpg|nonrumor_images/7061c249gw1ezq215dlpxj20c80lrwgv.jpg|nonrumor_images/7061c249gw1ezq217maumj20c80io0u9.jpg,1,"Wu Qiling, deputy head of Fenggang County, Zunyi City, Guizhou, took office for less than half a year, and suddenly resigned from official duties"
4701,nonrumor_images/7061c249gw1ezpxihjxstj2091064q2w.jpg|nonrumor_images/7061c249gw1ezpxinn78vj207v064mx5.jpg,1,"Wang Mou's legs were inconvenient, Zhang was blind. When the two sides scolded each other, they poked each other. Zhang died of excitement of heart disease and died on the"
4702,nonrumor_images/7061c249gw1ezpmrngrwpj20ds09rtb4.jpg|nonrumor_images/7061c249gw1ezpmrou0v6j20c8096t9b.jpg|nonrumor_images/7061c249gw1ezpmrpnb9aj207g07yglu.jpg|nonrumor_images/7061c249gw1ezpmrpzembj20c808hmxh.jpg,1,"[Whale Science] In recent years, repeated nuclear tests have been on the border between China (Fengxi), and the nearest Jilin Governor Bai County has a clear sense of shock.(Figure 4 by writer Cui Chenghao)"
4703,nonrumor_images/7061c249gw1ezouxmqoa2j20c806umyc.jpg|nonrumor_images/7061c249gw1ezouxpzoezj20c806vq40.jpg,1,"Chengdu guy Han Xu and his teammates Xiaoxian did an experiment of losing wallet on the streets of Chengdu. In the 27 experiments, 21 people returned on the spot,"
4704,nonrumor_images/7061c249gw1ezon3w3ir0j20c809675j.jpg|nonrumor_images/7061c249gw1ezon40x2iyj20c8096403.jpg|nonrumor_images/7061c249gw1ezon43oenyj20c8096wg2.jpg|nonrumor_images/7061c249gw1ezon44vs6lj20c80gbdh1.jpg|nonrumor_images/7061c249gw1ezon47055zj20c809675b.jpg,1,"A transport liquefied gas truck in Jinnan Development Zone, Shuanggang Town, Jinnan District, Tianjin City exploded. According to the introduction of nearby residents, at least"
4705,nonrumor_images/7061c249gw1ezvxxwh0wgj20jq0qadmh.jpg|nonrumor_images/7061c249gw1ezvxxwyy1zj20jq0qa41m.jpg|nonrumor_images/7061c249gw1ezvxxx343pj20jq0qajwe.jpg|nonrumor_images/7061c249gw1ezvxxvw3cwj20jq0z3418.jpg|nonrumor_images/7061c249gw1ezvxxxjnoqj20jq0z3778.jpg|nonrumor_images/7061c249gw1ezvxxybglwj20jq0z3q5f.jpg,1,"On November 26, the baby in the photo was admitted to the hospital because of bronchial pneumonia. After the three bone marrow puncture was diagnosed, it was acute lymphadenopathy"
4706,nonrumor_images/7061c249gw1eznoe0g712j20ey09udhh.jpg|nonrumor_images/7061c249gw1eznoekaijqj20f809iabk.jpg|nonrumor_images/7061c249gw1eznoep3sgwj20fd09cta7.jpg|nonrumor_images/7061c249gw1eznoero7g9j20fn08x408.jpg|nonrumor_images/7061c249gw1eznoexucolj20f709eq4n.jpg|nonrumor_images/7061c249gw1eznof4ptgvj20ec096abc.jpg|nonrumor_images/7061c249gw1eznofzdh5rj20fa09bwg3.jpg|nonrumor_images/7061c249gw1eznogmgre3j20am06edgh.jpg|nonrumor_images/7061c249gw1eznohlaojrj20f909kabs.jpg,1,"President Xi pointed out in his speech in the 2016 New Year in 2016 that ""in 2015, the people have more sense of gain"""
4707,nonrumor_images/7061c249gw1ezngr4bif2j20an08c753.jpg|nonrumor_images/7061c249gw1ezngr54iadj20hv0cv79n.jpg|nonrumor_images/7061c249gw1ezngr5wp48j20fe03i3zj.jpg|nonrumor_images/7061c249gw1ezngr7l5s8j20fo065gnq.jpg|nonrumor_images/7061c249gw1ezngr8ta1aj20ir0a3q4q.jpg|nonrumor_images/7061c249gw1ezngraf8j8j20a702c74k.jpg|nonrumor_images/7061c249gw1ezngrb8aqxj20l40b4mzt.jpg,1,"After verification, the earthquake information in Jiujiang was not true. The little whale apologized to everyone, please forgive me!"
4708,nonrumor_images/7061c249gw1ezndmzqsmuj20is0770sy.jpg|nonrumor_images/7061c249gw1ezndn0g8yij20ix0773zd.jpg|nonrumor_images/7061c249gw1ezndn1cpolj20l50cy3zg.jpg|nonrumor_images/7061c249gw1ezndn1vxczj20ii0evgq3.jpg|nonrumor_images/7061c249gw1ezndn3cu60j20if0ev42b.jpg|nonrumor_images/7061c249gw1ezndn4q7yij20j90c240r.jpg|nonrumor_images/7061c249gw1ezndn5g4lfj20gn0a30ty.jpg,1,"[Whale Broadcast] 4th, CCTV officially replaced the new LOGO, netizens mixed up."
4709,nonrumor_images/7061c249gw1eznbazkth5j20go046glv.jpg|nonrumor_images/7061c249gw1eznbb01flyj20a3064aaa.jpg,1,The mood of the little whale this morning ...
4710,nonrumor_images/7061c249gw1ezn6zh07w4j20c85lnqv5.jpg|nonrumor_images/7061c249gw1ezn6zl209wj20c853mkjl.jpg,1,"Party newspapers and periodicals, in response to the seven major issues of supply -side structural reforms. Authoritative people talked about how the current economy thinks and how to do it."
4711,nonrumor_images/7d3674e9jw1ezmjpqqh7vj20ju0xuwi0.jpg|nonrumor_images/7d3674e9jw1ezmjpr9o2tj20c80f5my2.jpg|nonrumor_images/7d3674e9jw1ezmjpt4iolj20k00rsn0z.jpg|nonrumor_images/7d3674e9jw1ezmjpuekx5j20k00v6tbx.jpg|nonrumor_images/7d3674e9jw1ezmjppwgvgj209u05tt8y.jpg|nonrumor_images/7d3674e9jw1ezmjpw0h1qj20k00vv77a.jpg|nonrumor_images/7d3674e9jw1ezmjpy5829j20ju0fujve.jpg|nonrumor_images/7d3674e9jw1ezmjq5wcxhj20jz0u0qai.jpg,1,Teacher Wang has spit his bones on the subway in 2013 and has been spitting until 2016. This was her apology letter.
4712,nonrumor_images/6e1fdf79gw1ezvw7jb12pj20c807y3zo.jpg|nonrumor_images/6e1fdf79gw1ezvw7jz90mj20c8078gm5.jpg|nonrumor_images/6e1fdf79gw1ezvw7kt0qej20c807z75c.jpg|nonrumor_images/6e1fdf79gw1ezvw7lmhuuj20c807yq4q.jpg|nonrumor_images/6e1fdf79gw1ezvw7lxiamj20c807xgmh.jpg|nonrumor_images/6e1fdf79gw1ezvw7mhzl5j20c807xdgq.jpg,1,New Zealand residents found a bright red area near the Daniedor Peninsula.
4713,nonrumor_images/7061c249jw1ezm4d78honj20g60b1jtt.jpg|nonrumor_images/7061c249jw1ezm4d7yp31j20s906iaay.jpg|nonrumor_images/7061c249jw1ezm4d8mp3oj20qo08ywg0.jpg|nonrumor_images/7061c249jw1ezm4d9nzh2j20rb08q0u0.jpg|nonrumor_images/7061c249jw1ezm4dak8r1j20qv03qdgh.jpg|nonrumor_images/7061c249jw1ezm4db9rfhj20qp0e5gnt.jpg|nonrumor_images/7061c249jw1ezm4dca29xj20r005zwff.jpg|nonrumor_images/7061c249jw1ezm4dd6r0pj20rd0b3aby.jpg,1,"After reminding the salamander, the little whale searched the information of the accident elevator manufacturer and found that the production of elevators and escalators produced by the manufacturer has always caused a considerable degree of casualties."
4714,nonrumor_images/7061c249jw1ezm3nfi9mmj20c80gbdhq.jpg|nonrumor_images/7061c249jw1ezm3ngkbokj20c80gb404.jpg|nonrumor_images/7061c249jw1ezm3nhfo68j20c808jq3g.jpg,1,Wuhan Metro construction site suspected of digging out sky -high ebony. The object has been taken away by the police.
4715,nonrumor_images/7061c249gw1ezlioci8agj20hi0bmwg0.jpg|nonrumor_images/7061c249gw1ezliofqanjj20hi0bkmxw.jpg|nonrumor_images/7061c249gw1ezliogcqs0j20hi0blq3y.jpg,1,"At a glance, how many blue sky does it have in Beijing in 2015?(China Weather Network)"
4716,nonrumor_images/7061c249gw1ezld8et1f7j20g407wweu.jpg|nonrumor_images/7061c249gw1ezld8hasr3j20f5073glx.jpg,1,"[January 2nd News Broadcast 2 News] New Year's greeting card --- a year of gratitude, you have you all the way."
4717,nonrumor_images/7061c249gw1ezlcw6ya7ej20gb0c1771.jpg|nonrumor_images/7061c249gw1ezlcwispa9j20fr0bsmz1.jpg|nonrumor_images/7061c249gw1ezlcxr9b19j20g40bd0uw.jpg|nonrumor_images/7061c249gw1ezlcy42c6dj20ff0biwg7.jpg|nonrumor_images/7061c249gw1ezlcyag73pj20f90avjt3.jpg|nonrumor_images/7061c249gw1ezlcyzm8cjj20fk08qgn7.jpg|nonrumor_images/7061c249gw1ezld0fqxddj20fg091405.jpg,1,"[January 2 Saturday News Broadcast Headline] Press the ""fast -forward key"" in accordance with the law."
4718,nonrumor_images/7061c249gw1ezl0vc495cj20ck06oq3a.jpg|nonrumor_images/7061c249gw1ezl0vc2os5j20ck06rjrv.jpg|nonrumor_images/7061c249gw1ezl0vcfwfoj20ck06q74n.jpg|nonrumor_images/7061c249gw1ezl0vc7socj20ck06kdg6.jpg|nonrumor_images/7061c249gw1ezl0vcu2zhj20ck06sjrt.jpg,1,Ortaician proposed to his girlfriend with a gun to stop the car. The woman cried on the spot and accepted a proposal.
4719,nonrumor_images/7061c249gw1ezk7tc7jhgj20eq0bhtaj.jpg|nonrumor_images/7061c249gw1ezk7tsafddj20fy09labq.jpg|nonrumor_images/7061c249gw1ezk7tv60vej20f609i75p.jpg|nonrumor_images/7061c249gw1ezk7txwqhej20ez09hdhc.jpg|nonrumor_images/7061c249gw1ezk7u5mqz7j20eu091q4k.jpg|nonrumor_images/7061c249gw1ezk7ud1jh6j20fh09f765.jpg|nonrumor_images/7061c249gw1ezk7uitj2fj20f409rwg5.jpg|nonrumor_images/7061c249gw1ezk7uvc9a6j20fp09740g.jpg|nonrumor_images/7061c249gw1ezk7vorn8hj20fe09qdhe.jpg,1,"[January 1st News Broadcast] The key year, the reform has advanced into the deep water area."
4720,nonrumor_images/7061c249gw1ezk7btpzasj20g60bztbk.jpg|nonrumor_images/7061c249gw1ezk7c17mw8j20g70bzwh4.jpg|nonrumor_images/7061c249gw1ezk7cf1g23j20ga0c3gok.jpg|nonrumor_images/7061c249gw1ezk7e7ae7sj20g20bqabj.jpg|nonrumor_images/7061c249gw1ezk7hss5sqj20fo0bhjtz.jpg|nonrumor_images/7061c249gw1ezk7itvhg5j20g50bzwhc.jpg|nonrumor_images/7061c249gw1ezk7izg09gj20g30brju9.jpg,1,[January 1st News Broadcast Headline News] The establishment of the Army Leading Organization Rocket Army Strategic Support Force was held in Beijing. Xi Jinping granted the military flag to the Chinese People's Liberation Army Rockets Strategic Support Force and trained.
4721,nonrumor_images/7061c249gw1ezvpqu8uwjj20c8096q48.jpg|nonrumor_images/7061c249gw1ezvpqx3p0ij20c8096gmj.jpg|nonrumor_images/7061c249gw1ezvpqyfr0yj20c80gbabp.jpg|nonrumor_images/736f0c7ejw1ezvj9q67b8j20dc0dcwfu.jpg,1,Some taxi drivers in Nanchang City had a collective break. Some of them pretended to be a customer. After a well -known taxi software invited a special car driver to the designated
4722,nonrumor_images/9e90165djw1ezj4w37niej20dw0gcwh5.jpg|nonrumor_images/9e90165djw1ezj4w3ndhmj20dw0gc76y.jpg|nonrumor_images/9e90165djw1ezj4w4dp3zj20dw0gc0vf.jpg|nonrumor_images/9e90165djw1ezj4w50tl6j20dw0gcq5s.jpg,1,Also let people stay up late!IntersectionIntersectionso tired!Intersection
4723,nonrumor_images/7061c249gw1ezj3puhiqdj20c80gbwgh.jpg|nonrumor_images/7061c249gw1ezj3px6sx1j20c806wwfl.jpg|nonrumor_images/7061c249gw1ezj3q30zkxj20c80lrjv2.jpg|nonrumor_images/7061c249gw1ezj3q5bydkj20c80gbjtr.jpg|nonrumor_images/7061c249gw1ezj3q9apaoj20c80gbwgm.jpg|nonrumor_images/7061c249gw1ezj3qap7d4j20bk0emq3j.jpg|nonrumor_images/7061c249gw1ezj3qddgpsj20bg0d9q3q.jpg|nonrumor_images/7061c249gw1ezj3qfpqx0j20bk0cqjse.jpg|nonrumor_images/7061c249gw1ezj3qimmuhj20bw0djmy4.jpg,1,"Several online anchors were in a car accident when driving a supercar. The accident caused the driver's brain to fluctuate. The passenger was seriously injured, and the ventilator was"
4724,nonrumor_images/7061c249gw1ezj2q210cgj20gb0cadin.jpg|nonrumor_images/7061c249gw1ezj2qntqbuj20fn093jsx.jpg|nonrumor_images/7061c249gw1ezj2r01542j20g209i75y.jpg|nonrumor_images/7061c249gw1ezj2r56yutj20fu09jjsy.jpg|nonrumor_images/7061c249gw1ezj2r7xztej20fr095dh9.jpg|nonrumor_images/7061c249gw1ezj2rbq9nej20eu0960u7.jpg|nonrumor_images/7061c249gw1ezj2srgs62j20gc09qmye.jpg|nonrumor_images/7061c249gw1ezj2tb1bhyj20el095jsl.jpg|nonrumor_images/7061c249gw1ezj2torsepj20g609z40b.jpg,1,"[News Broadcast on Thursday, December 31] Innovation and change of life."
4725,nonrumor_images/6a5ce645jw1ezj3mxpxldj20hi0z0jyo.jpg|nonrumor_images/6a5ce645jw1ezj3myucsvj20hi0z0n3t.jpg|nonrumor_images/6a5ce645jw1ezj3mzs8xqj20hi0z0n3m.jpg|nonrumor_images/6a5ce645jw1ezj3n0m17ej20hi0z0te3.jpg|nonrumor_images/6a5ce645jw1ezj3n1dsx5j20hi0hi40g.jpg|nonrumor_images/6a5ce645jw1ezj3n29z9rj20j616r44e.jpg|nonrumor_images/6a5ce645jw1ezj3n3bnotj20hi0z0tfs.jpg|nonrumor_images/6a5ce645jw1ezj3n49rzyj20hi0z0109.jpg|nonrumor_images/6a5ce645jw1ezj3n93nt7j20ov65ykjl.jpg,1,Four New Year's Eve Party's most complete lineup song list is here. Who do you want to see?
4726,nonrumor_images/7061c249gw1eziopaalagj20g20d4jw3.jpg|nonrumor_images/7061c249gw1eziopaz4noj20j507f0v1.jpg|nonrumor_images/7061c249gw1eziopbsn4tj20jg03r74w.jpg|nonrumor_images/7061c249gw1eziopeynhij20je03o0tb.jpg|nonrumor_images/7061c249gw1eziopfimadj20jd048my1.jpg,1,"At the end of the last year, the accounts on the Internet have not meant. Tesla officially asked in September, saying that it was not acquired by Apple."
4727,nonrumor_images/7061c249gw1ezvm5ouk23j209g064q34.jpg|nonrumor_images/7061c249gw1ezvm5ts2okj208406474b.jpg,1,"Ms. Guo felt that the so -called ""white turning black"" just pulled out her white hair and asked for retreat. She went to the Consumer Council to complain and finally got"
4728,nonrumor_images/7061c249gw1ezgw1k0bnjj20c8095q4i.jpg|nonrumor_images/7061c249gw1ezgw1kx0lwj20c808yaan.jpg,1,"Sichuan Daily published news that the Sichuan Provincial Party Committee Economic Work and Urban Work Conference was held in Chengdu. In the report, there was no name for Wei Hong"
4729,nonrumor_images/7061c249gw1ezgr6lbow1j20ew09b75j.jpg|nonrumor_images/7061c249gw1ezgr705ktsj20ep098gmp.jpg|nonrumor_images/7061c249gw1ezgr738o6cj20ec09e0tu.jpg,1,"International oil prices fell significantly by more than 3%again. The country ’s important oil -producing countries have a record fiscal deficit. In 2015, the country’ s fiscal"
4730,nonrumor_images/7061c249gw1ezgqwxrf1cj20ga0b3tag.jpg|nonrumor_images/7061c249gw1ezgqzk4yuqj20gm09nac8.jpg|nonrumor_images/7061c249gw1ezgqzuhpq8j20fd0bgdi5.jpg|nonrumor_images/7061c249gw1ezgr07jqxhj20fn09lq4v.jpg|nonrumor_images/7061c249gw1ezgr0d586cj20ev07z0u2.jpg|nonrumor_images/7061c249gw1ezgr0p3todj20g80bktb0.jpg|nonrumor_images/7061c249gw1ezgr0z4picj20fg09lgnc.jpg|nonrumor_images/7061c249gw1ezgr14klqaj20fm08w75p.jpg|nonrumor_images/7061c249gw1ezgr1acpqkj20e309jabi.jpg,1,"[News Broadcast on Tuesday, December 29] China Red in Earth Village."
4731,nonrumor_images/7061c249gw1ezgqotxsz4j21400qownm.jpg|nonrumor_images/7061c249gw1ezgqovhwp5j20zk0qoqbt.jpg|nonrumor_images/7061c249gw1ezgqox8b5fj20zk0qowkc.jpg|nonrumor_images/7061c249gw1ezgqor6yg3j20zk0qon2r.jpg|nonrumor_images/7061c249gw1ezgqoztfl1j20zk0qoag1.jpg|nonrumor_images/7061c249gw1ezgqp197lxj20zk0qothd.jpg,1,Platinum tires will use the advantages of car superman to achieve the perfect combination of product online sales and offline channel layout. Auto after -after service may become another big blue ocean in
4732,nonrumor_images/7061c249gw1ezglaztu11j20c809swfb.jpg|nonrumor_images/7061c249gw1ezglb3f6tcj20c809sgmf.jpg|nonrumor_images/7061c249gw1ezglb7hzxxj20c809sgme.jpg|nonrumor_images/7061c249gw1ezglbbs3e3j20c809s3zc.jpg|nonrumor_images/7061c249gw1ezglbgwqwnj20c80h975p.jpg,1,"A Canadian company launched a canned fresh air, which was sought after in China for 129 yuan. Respiratory disease experts have seriously stated that this canned air is not very useful for health"
4733,nonrumor_images/7061c249gw1ezgj7bf8qvj20c10jrwks.jpg|nonrumor_images/7061c249gw1ezgj7ccblvj20dc0a0wew.jpg|nonrumor_images/7061c249gw1ezgj7dltibj208g05sjrc.jpg|nonrumor_images/7061c249gw1ezgj7mr0fzj20fa0bgwfi.jpg,1,"The defendant Sun Hajie was convicted of intentional injury, and he was sentenced to life imprisonment in the first instance."
4734,nonrumor_images/7061c249gw1ezfljrnem7j20g70bajtw.jpg|nonrumor_images/7061c249gw1ezflkg2m1wj20g00br40x.jpg|nonrumor_images/7061c249gw1ezflkm8kfjj20gj0bsact.jpg,1,"[Monday News Network on December 28] Korea and Japan reached an agreement on solving the problem of ""comfort women""."
4735,nonrumor_images/7061c249gw1ezflaf955tj20fm0bi3zp.jpg|nonrumor_images/7061c249gw1ezflat2au2j20fh0bg40a.jpg|nonrumor_images/7061c249gw1ezflay83cxj20f90bjdhd.jpg|nonrumor_images/7061c249gw1ezflb40w2ej20fw0bm0ug.jpg|nonrumor_images/7061c249gw1ezflbhnencj20fd087aaw.jpg,1,"Penalty, totaling 407 million yuan. National Development and Reform Commission today reached and implemented a price monopoly agreement (bidding for bidding)"
4736,nonrumor_images/7061c249gw1ezfh0sjj39j20c807iwgi.jpg|nonrumor_images/7061c249gw1ezfh0twe1cj20b407egnb.jpg|nonrumor_images/7061c249gw1ezfh0w6353j20c80860th.jpg|nonrumor_images/7061c249gw1ezfh0ybkrbj20c8085gmi.jpg|nonrumor_images/7061c249gw1ezfh0zcm55j20c8086q3t.jpg|nonrumor_images/7061c249gw1ezfh11nuzxj20c80870tu.jpg,1,"Nepalese authorities said that in order to thank China for help, especially during the help of the country's serious fuel shortage, Nepal will exempt Chinese citizens' visa fees."
4737,nonrumor_images/624c6377gw1ez0qrd339dj20c808fdg0.jpg|nonrumor_images/624c6377gw1ez0qre3hmaj20c80asaag.jpg|nonrumor_images/624c6377gw1ez0qrf8rf3j20c809rwev.jpg|nonrumor_images/624c6377gw1ez0qrgin1ej20c80913yy.jpg|nonrumor_images/624c6377gw1ez0qrhkih3j20c80bgglv.jpg|nonrumor_images/624c6377gw1ez0qrihmr3j20c808pglx.jpg|nonrumor_images/624c6377gw1ez0qrjv4toj20c80a3mxq.jpg|nonrumor_images/624c6377gw1ez0qrlk9dgj20c80b1jrz.jpg|nonrumor_images/624c6377gw1ez0qrgc9tyj20c808bdg6.jpg,1,"## These work logic is stealing your time.It makes sense to say, I am speechless ... (transfer)"
4738,nonrumor_images/624c6377gw1ez0inx8ug3j20c80c8gnm.jpg|nonrumor_images/624c6377gw1ez0inxlge6j20c80c8tan.jpg|nonrumor_images/624c6377gw1ez0iny8mwsj20c80c840b.jpg|nonrumor_images/624c6377gw1ez0inyuluaj20c80c8wg5.jpg|nonrumor_images/624c6377gw1ez0inzpur7j20c80c840f.jpg|nonrumor_images/624c6377gw1ez0io04sctj20c80c8gn9.jpg|nonrumor_images/624c6377gw1ez0io0pflhj20c80c8gn8.jpg|nonrumor_images/624c6377gw1ez0io1miymj20c80c8gnl.jpg|nonrumor_images/624c6377gw1ez0io2cb6ij20c80c8dhs.jpg,1,"The 16 -year -old boy did not blow his head to sleep after washing his head, and he woke up and was paralyzed. Wearing a large volume headset in the subway for"
4739,nonrumor_images/624c6377gw1ez075ckbnkj21kw11x4au.jpg|nonrumor_images/624c6377gw1ez075ishywj21kw11xn68.jpg|nonrumor_images/624c6377gw1ez075qicoyj21kw11x16e.jpg,1," establishment of a science and technology award in Dabeong Group is a kind of ambition. In the future, the Dabei Agricultural Science and Technology Award will continue to contribute to the"
4740,nonrumor_images/624c6377gw1eyzd0xv80cj20gs0bawhx.jpg|nonrumor_images/624c6377gw1eyzd12k0glj20gm0b278g.jpg|nonrumor_images/624c6377gw1eyzd16anw5j20gn0cg78c.jpg,1,"Do you think the only Pakistani train is overloaded?These overloads in China also make you open up ... more, please poke: O webpage link"
